Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.300000019,-1.199999989,-6.900000002,-24.69999999,3.499999989,10.40000002,11.19999997,7.90000001,6.804762116,3.239799671,3.012076171,4.220965147,-6.940461553,5.247494541,10.87957748,18.26145032,20.73512488,22.5930543,13.81714581,2.412869693,3.407654794,3.918596986,5.155440545,6.81358577,4.804472704,2.997704073,..
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,901.1076018,1265.627309,872.767664,825.6981351,823.8855437,380.8719231,560.6755166,554.2522329,454.2965495,421.3767773,606.2722922,574.1941611,775.7655185,850.0756941,1135.604564,1576.162801,2253.83885,3151.022431,4242.363062,3678.947654,3886.479354,4744.987629,5086.848426,5327.148892,5232.690501,4102.11859,..
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,61906,62412,63434,64868,66550,68349,70245,72232,74206,76041,77648,78972,80030,80904,81718,82565,83467,84397,85350,86300,87233,88152,89069,89985,90900,91818,..
Antigua and Barbuda,ATG,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.438104069,0.400327169,0.388112969,0.377917794,0.356407373,0.377202906,0.34705063,0.340103461,0.318745733,0.314767567,0.289908202,0.292801474,0.295084622,0.292476196,0.28310962,0.260884949,0.231219523,0.22696539,0.227654136,0.272538858,0.298306597,0.291366142,0.280934457,0.277388901,..,..,..
Antigua and Barbuda,ATG,CO2 emissions (kt),EN.ATM.CO2E.KT,300.694,289.693,289.693,304.361,311.695,322.696,322.696,337.364,333.697,348.365,344.698,344.698,363.033,388.702,407.037,410.704,425.372,469.376,480.377,509.713,524.381,513.38,524.381,524.381,..,..,..
Antigua and Barbuda,ATG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.85726747,4.641623406,4.566841126,4.692005303,4.683621337,4.721298044,4.593864332,4.670561524,4.49690052,4.581278521,4.439238615,4.364812845,4.536211421,4.804484327,4.980995619,4.974311149,5.096289552,5.561524699,5.628318688,5.906292005,6.011268671,5.823804338,5.887356993,5.827426793,..,..,..
Antigua and Barbuda,ATG,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Antigua and Barbuda,ATG,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..
Antigua and Barbuda,ATG,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Antigua and Barbuda,ATG,Surface area (sq. km),AG.SRF.TOTL.K2,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,..
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,391570363.5,410388888.9,423762963,456537037,500088888.9,494185185.2,541074074.1,579851851.9,620037037,651851851.9,783837851.9,773765185.2,802529333.3,839996370.4,898356148.1,997374111.1,1135143593,1289254333,1347349852,1206410370,1135539037,1129918370,1204713111,1200587519,1220976000,1297285370,..
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.545101961,2.036436094,0.848187899,5.390101588,6.327622074,-4.176818677,6.739561156,4.885841515,4.407673955,4.121604554,5.041769297,-3.194241893,2.92425143,5.913631425,5.286420149,6.083228432,13.37640019,9.49894448,0.071111021,-12.03601506,-7.142991335,-1.793435604,4.019541839,-0.346259916,4.821980293,3.664120729,..
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,6325.240905,6575.480499,6680.37587,7037.939154,7514.48368,7230.320637,7702.670284,8027.631131,8355.618643,8572.373481,10094.75906,9797.968713,10027.85622,10382.6309,10993.36925,12079.8657,13599.90886,15276.06826,15786.17284,13979.26269,13017.31039,12817.84157,13525.61622,13342.085,13432.07921,14128.87855,..
Argentina,ARG,"Population, total",SP.POP.TOTL,32729740,33193920,33655149,34110912,34558114,34994818,35419683,35833965,36241578,36648054,37057453,37471535,37889443,38309475,38728778,39145491,39558750,39969903,40381860,40798641,41222875,41655616,42095224,42538304,42980026,43416755,..
Argentina,ARG,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,112613.57,117021.304,121447.373,118609.115,123350.546,127963.632,135000.605,138003.878,139815.376,146984.361,142136.587,133720.822,124714.67,135062.944,157589.325,162110.736,175436.614,175176.257,189107.19,179961.692,187919.082,191633.753,192359.819,189818.588,..,..,..
Argentina,ARG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.440710803,3.525383685,3.608582241,3.477160476,3.569365678,3.656645164,3.811457178,3.851203125,3.857872193,4.010700295,3.835573562,3.56859739,3.291541393,3.525575435,4.069049764,4.141236496,4.434837147,4.382704081,4.682973741,4.410972709,4.558611742,4.60043018,4.569635239,4.46229798,..,..,..
Argentina,ARG,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,34.52716298,36.48597061,35.38793508,31.74026458,28.26559916,29.15352485,30.25472605,28.66753306,29.15497119,31.88572249,32.30945888,30.27245207,30.09373458,30.8386209,31.94349666,31.78533191,31.70362903,33.81651265,34.45035662,36.19729986,35.82252953,36.81273139,38.41256138,36.98156682,..,..,..
Argentina,ARG,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,38.40442852,40.43933317,39.8049458,34.43190601,34.62750461,41.60362219,42.65924216,44.60328426,44.1040705,46.04196293,48.89192745,48.50545714,50.24992649,51.18103823,52.65619546,50.60396308,47.84498976,49.80636788,47.69439597,48.93634363,46.2962963,48.35339367,49.62540748,47.85372073,..,..,..
Argentina,ARG,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,52.60175838,52.36901479,52.43817748,56.66099861,54.52761758,49.14316827,48.87138395,48.49338364,49.80329417,49.03325599,47.04986971,47.64712335,46.13937077,43.98349262,43.06689936,44.32681868,46.72881568,44.53538758,46.92069032,45.81465482,48.01545486,45.39505157,44.53743066,46.80086547,..,..,..
Argentina,ARG,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,14.71830986,13.80988738,13.61290928,13.56437488,18.46662606,17.12556474,17.89490548,21.38215733,21.15526666,19.7257914,19.43447682,21.40805713,21.55895412,21.81025915,22.05541149,20.79764454,21.2890625,20.51096213,18.86674969,18.19043108,18.15038894,17.34541637,16.12259213,16.3923634,..,..,..
Argentina,ARG,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,4.607645875,4.876884902,5.319448354,5.785354947,6.370202767,6.623476259,6.592438321,6.16160844,5.680307283,5.59902376,5.418401033,5.534425212,5.887189607,6.429172082,6.953732769,7.206905782,6.300403226,5.405568642,7.160647572,7.147086689,5.992509363,4.818478201,4.840015108,5.491551459,..,..,..
Argentina,ARG,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,17.53521127,16.23401412,15.53616662,15.62325321,14.58532765,14.44889609,13.65748158,12.75896338,12.62372581,13.28691408,13.95148557,14.41434448,14.44663707,14.1885177,13.1977617,13.69780514,14.37752016,14.61617443,13.98732028,14.44812885,15.02160761,13.80891861,14.29881832,15.13056836,..,..,..
Argentina,ARG,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2.728752849,2.300075207,2.309852351,1.941567476,2.889589155,2.894314535,2.297976368,2.014136153,2.032626941,1.466956066,1.166120585,0.965282729,0.882093502,1.474261512,1.396160558,2.017734347,2.205175369,2.091226895,2.051580376,1.797212487,2.125043906,2.466560784,2.25327411,1.238312341,..,..,..
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1.41E+11,1.90E+11,2.29E+11,2.37E+11,2.57E+11,2.58E+11,2.72E+11,2.93E+11,2.99E+11,2.84E+11,2.84E+11,2.69E+11,97724004252,1.28E+11,1.65E+11,1.99E+11,2.34E+11,2.89E+11,3.63E+11,3.34E+11,4.26E+11,5.33E+11,5.49E+11,5.54E+11,5.30E+11,5.83E+11,..
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.398959219,12.66971009,11.94077474,5.906919501,5.836200698,-2.845209615,5.526689823,8.111046774,3.850178866,-3.385457054,-0.788998929,-4.408839696,-10.89448481,8.837040776,9.029573321,8.889308141,8.142535979,9.01574459,4.0938615,-6.013355331,10.35356745,6.14748634,-1.05287445,2.302484158,-2.558477446,2.372296017,..
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,4318.774568,5715.504052,6798.027167,6940.351375,7449.480605,7373.427403,7683.573848,8172.665235,8248.76472,7736.372578,7669.273709,7170.689698,2579.188199,3330.42866,4251.565347,5096.258332,5904.678132,7226.270295,8992.589619,8198.566111,10332.03237,12800.20186,13040.3064,13027.20482,12324.93879,13431.87834,..
Armenia,ARM,"Population, total",SP.POP.TOTL,3544695,3511912,3449497,3369673,3289943,3223173,3173425,3137652,3112958,3093820,3076098,3060036,3047249,3036420,3025982,3014917,3002161,2988117,2975029,2966108,2963496,2967984,2978339,2992192,3006154,3017712,..
Armenia,ARM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,1.187314475,0.58891851,0.579285654,0.66892411,0.466401837,0.560005962,0.536791788,0.458788222,0.486972679,0.444247662,0.332135996,0.321672818,0.301281605,0.306118847,0.264135432,0.261394932,0.263262067,0.238695846,0.223171035,0.243526837,0.25832568,0.237506287,..,..,..
Armenia,ARM,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,5518.835,2555.899,2706.246,3410.31,2563.233,3234.294,3362.639,3014.274,3465.315,3542.322,3043.61,3428.645,3644.998,4352.729,4382.065,5064.127,5559.172,4360.063,4217.05,4917.447,5694.851,5496.833,..,..,..
Armenia,ARM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,1.599895579,0.758500602,0.822581425,1.058059868,0.807718159,1.030800739,1.080206993,0.974288743,1.126529454,1.15760795,0.998805808,1.1291735,1.20456698,1.443730955,1.459636908,1.694755259,1.868611029,1.469960972,1.422998378,1.656830697,1.912089591,1.837058919,..,..,..
Armenia,ARM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,30.74596774,37.71760155,45.63380282,16.46341463,30.59701493,41.2462908,64.16666667,56.96202532,54.57317073,49.82935154,46.78362573,44.50867052,31.61512027,26.91131498,22.25433526,23.00242131,21.68674699,22.5,19.73434535,15.22248244,15.55555556,20.34261242,26.28676471,25.19083969,..,..,..
Armenia,ARM,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,..,..,63.05647841,58.96700143,59.75609756,76.77419355,79.68526466,82.87981859,83.09705562,75.54744526,74.07407407,73.80952381,65.90361446,65.02673797,67.90744467,70.42965459,71.71548117,74.29398986,74.20844327,72.75021026,70.08695652,76.4354959,80.2318094,80.5203469,..,..,..
Armenia,ARM,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,..,..,26.57807309,36.72883788,34.82384824,19.67741935,14.30615165,12.13151927,12.1046892,19.46472019,22.75132275,21.94616977,26.86746988,27.27272727,25.25150905,22.57792755,21.0041841,18.24764663,18.60158311,21.86711522,23.91304348,19.16480239,15.71152608,15.47698466,..,..,..
Armenia,ARM,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,19.20362903,19.29400387,12.95774648,40.6504065,23.88059701,15.13353116,18.75,26.89873418,29.57317073,35.15358362,21.05263158,23.12138728,27.49140893,30.27522936,31.79190751,32.92978208,34.69879518,24.375,25.42694497,22.4824356,12.83950617,12.84796574,12.31617647,12.59541985,..,..,..
Armenia,ARM,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,3.024193548,7.785299807,6.572769953,6.707317073,10.07462687,5.934718101,4.583333333,3.481012658,3.658536585,3.412969283,6.432748538,6.069364162,8.934707904,10.39755352,10.11560694,10.16949153,9.638554217,8.75,8.159392789,9.367681499,16.54320988,14.98929336,14.33823529,14.3129771,..,..,..
Armenia,ARM,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,32.10685484,21.22823985,17.65258216,11.99186992,29.47761194,34.42136499,10.41666667,10.44303797,10.36585366,9.556313993,9.064327485,9.826589595,13.40206186,14.67889908,18.49710983,17.67554479,18.07228916,22.29166667,22.77039848,26.2295082,23.95061728,24.19700214,23.16176471,23.66412214,..,..,..
Armenia,ARM,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,..,..,6.777408638,0.286944046,3.52303523,0.215053763,0.572246066,0.453514739,0.436205016,0.243309002,0,0,1.56626506,2.139037433,0,0.084245998,0.083682008,0.289645185,0.329815303,0,0.260869565,0.149142431,0.128783001,0.066711141,..,..,..
Armenia,ARM,Surface area (sq. km),AG.SRF.TOTL.K2,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,29740,..
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2256838858,2068526522,1272577522,1201313196,1315158670,1468317350,1596968913,1639492424,1893726437,1845482181,1911563665,2118467913,2376335048,2807061009,3576615240,4900469515,6384451606,9206301700,11662040714,8647936748,9260284938,10142111334,10619320049,11121465767,11644438423,10561401185,..
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-11.69999848,-41.80000275,-8.799998792,5.40000279,6.899998407,5.865400748,3.321079696,7.3,3.3,5.9,9.556641496,13.18630053,14.04079506,10.46784186,13.86571125,13.19800352,13.74920196,6.900000002,-14.14998864,2.199999999,4.699999999,7.200000003,3.300000002,3.499999999,3.000000001,..
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,636.68069,589.0029482,368.9168368,356.5073514,399.7512025,455.5502761,503.2319696,522.522072,608.3366487,596.5059963,621.4248263,692.3016309,779.8296261,924.4640098,1181.968445,1625.407769,2126.618661,3080.970959,3919.975474,2915.583906,3124.784018,3417.171836,3565.517575,3716.828923,3873.533566,3499.804218,..
Aruba,ABW,"Population, total",SP.POP.TOTL,62148,64623,68235,72498,76700,80326,83195,85447,87276,89004,90858,92894,94995,97015,98742,100031,100830,101218,101342,101416,101597,101936,102393,102921,103441,103889,..
Aruba,ABW,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.664233383,..,..,..,..,..
Aruba,ABW,CO2 emissions (kt),EN.ATM.CO2E.KT,1730.824,1771.161,1558.475,1602.479,1595.145,1609.813,1617.147,1650.15,1712.489,1749.159,2321.211,2357.881,2372.549,2416.553,2420.22,2497.227,2497.227,2592.569,2508.228,2522.896,2456.89,2438.555,1301.785,876.413,..,..,..
Aruba,ABW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,27.8500354,27.40759482,22.83981828,22.10376838,20.79719687,20.04099544,19.43803113,19.31197116,19.62153398,19.65258865,25.5476788,25.38248972,24.9755145,24.90906561,24.51054263,24.964531,24.76670634,25.61371495,24.75013321,24.87670585,24.18270225,23.9224121,12.71361324,8.515395303,..,..,..
Aruba,ABW,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Aruba,ABW,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..
Aruba,ABW,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Aruba,ABW,Surface area (sq. km),AG.SRF.TOTL.K2,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,..
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,1330167598,1320670391,1379888268,1531843575,1665363128,1722798883,1873452514,1920262570,1941094972,2021301676,2228279330,2331005587,2421474860,2623726257,2791960894,2498932961,2467703911,2584463687,..,..,..,..,..
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,1.245085912,7.814431719,6.66662183,1.154469392,4.514062033,-0.364695779,-2.164459409,0.465289865,7.519472373,1.176690484,0.380390971,2.355119443,-3.654626242,-6.881302064,-5.653502086,..,..,..,..,..,..,..
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,17342.47194,16441.38126,16586.1923,17927.41203,19081.57029,19356.42087,20619.56585,20671.54574,20433.65411,20834.93971,22566.68216,23302.83199,24015.42061,25921.53823,27549.88942,24640.42124,24289.14152,25353.78754,..,..,..,..,..
Australia,AUS,"Population, total",SP.POP.TOTL,17065100,17284000,17495000,17667000,17855000,18072000,18311000,18517000,18711000,18926000,19153000,19413000,19651400,19895400,20127400,20394800,20697900,20827600,21249200,21691700,22031750,22340024,22728254,23117353,23464086,23781169,..
Australia,AUS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.890021081,0.849132269,0.841136467,0.819281485,0.775412946,0.743362899,0.748448292,0.718302101,0.699338575,0.680304894,0.6521813,0.610736218,0.605552254,0.569215664,0.543795669,0.527334047,0.514274402,0.488609558,0.484557634,0.452097914,0.432006811,0.403767763,0.387812746,0.359463255,..,..,..
Australia,AUS,CO2 emissions (kt),EN.ATM.CO2E.KT,263704.971,261471.768,267984.36,277397.549,278119.948,281860.288,302164.467,305794.797,316883.805,325343.574,329443.28,324844.862,341353.696,336271.234,342699.485,350172.831,365346.877,372090.49,385904.079,394792.887,372798.221,376710.91,375456.796,377906.352,..,..,..
